product_id,category,week,price,discount_pct,units_sold
P018,HomeGoods,50,26.89,0.05,331
P018,HomeGoods,51,19.82,0.3,514
P018,HomeGoods,52,28.31,0.0,393
P018,HomeGoods,53,28.31,0.0,342
P018,HomeGoods,54,28.31,0.0,423
P018,HomeGoods,55,21.23,0.25,480
P018,HomeGoods,56,28.31,0.0,434
P018,HomeGoods,57,26.89,0.05,426
P018,HomeGoods,58,24.06,0.15,557
P018,HomeGoods,59,28.31,0.0,470
P018,HomeGoods,60,19.82,0.3,703
P018,HomeGoods,61,28.31,0.0,317
P018,HomeGoods,62,28.31,0.0,402
P018,HomeGoods,63,28.31,0.0,495
P018,HomeGoods,64,28.31,0.0,366
P018,HomeGoods,65,28.31,0.0,485
P018,HomeGoods,66,28.31,0.0,401
P018,HomeGoods,67,28.31,0.0,556
P018,HomeGoods,68,28.31,0.0,500
P018,HomeGoods,69,28.31,0.0,523
P018,HomeGoods,70,28.31,0.0,384
P018,HomeGoods,71,28.31,0.0,500
P018,HomeGoods,72,25.48,0.1,544
P018,HomeGoods,73,28.31,0.0,431
P018,HomeGoods,74,28.31,0.0,392
P018,HomeGoods,75,28.31,0.0,280
P018,HomeGoods,76,28.31,0.0,474
P018,HomeGoods,77,28.31,0.0,391
P018,HomeGoods,78,28.31,0.0,506
P019,HomeGoods,1,23.04,0.2,212
P019,HomeGoods,2,28.8,0.0,200
P019,HomeGoods,3,28.8,0.0,218
P019,HomeGoods,4,28.8,0.0,216
P019,HomeGoods,5,28.8,0.0,224
P019,HomeGoods,6,21.6,0.25,263
P019,HomeGoods,7,28.8,0.0,232
P019,HomeGoods,8,28.8,0.0,174
P019,HomeGoods,9,28.8,0.0,253
P019,HomeGoods,10,28.8,0.0,250
P019,HomeGoods,11,28.8,0.0,215
P019,HomeGoods,12,28.8,0.0,254
P019,HomeGoods,13,28.8,0.0,263
P019,HomeGoods,14,21.6,0.25,305
P019,HomeGoods,15,28.8,0.0,217
P019,HomeGoods,16,28.8,0.0,256
P019,HomeGoods,17,28.8,0.0,271
P019,HomeGoods,18,28.8,0.0,246
P019,HomeGoods,19,28.8,0.0,209
P019,HomeGoods,20,28.8,0.0,277
P019,HomeGoods,21,28.8,0.0,256
P019,HomeGoods,22,28.8,0.0,195
P019,HomeGoods,23,24.48,0.15,284
P019,HomeGoods,24,28.8,0.0,213
P019,HomeGoods,25,28.8,0.0,184
P019,HomeGoods,26,25.92,0.1,248
P019,HomeGoods,27,28.8,0.0,184
P019,HomeGoods,28,28.8,0.0,219
P019,HomeGoods,29,28.8,0.0,243
P019,HomeGoods,30,20.16,0.3,275
P019,HomeGoods,31,28.8,0.0,225
P019,HomeGoods,32,28.8,0.0,226
P019,HomeGoods,33,25.92,0.1,214
P019,HomeGoods,34,27.36,0.05,181
P019,HomeGoods,35,28.8,0.0,215
P019,HomeGoods,36,28.8,0.0,165
P019,HomeGoods,37,28.8,0.0,151
P019,HomeGoods,38,27.36,0.05,185
P019,HomeGoods,39,23.04,0.2,198
P019,HomeGoods,40,28.8,0.0,171
P019,HomeGoods,41,28.8,0.0,171
P019,HomeGoods,42,28.8,0.0,189
P019,HomeGoods,43,28.8,0.0,173
P019,HomeGoods,44,28.8,0.0,165
P019,HomeGoods,45,21.6,0.25,230
P019,HomeGoods,46,25.92,0.1,184
P019,HomeGoods,47,28.8,0.0,184
P019,HomeGoods,48,20.16,0.3,280
P019,HomeGoods,49,25.92,0.1,189
P019,HomeGoods,50,24.48,0.15,194
P019,HomeGoods,51,28.8,0.0,238
P019,HomeGoods,52,28.8,0.0,190
P019,HomeGoods,53,28.8,0.0,249
P019,HomeGoods,54,28.8,0.0,182
P019,HomeGoods,55,24.48,0.15,219
P019,HomeGoods,56,28.8,0.0,178
P019,HomeGoods,57,21.6,0.25,376
P019,HomeGoods,58,28.8,0.0,225
P019,HomeGoods,59,28.8,0.0,210
P019,HomeGoods,60,28.8,0.0,219
P019,HomeGoods,61,28.8,0.0,222
P019,HomeGoods,62,28.8,0.0,256
P019,HomeGoods,63,28.8,0.0,202
P019,HomeGoods,64,28.8,0.0,187
P019,HomeGoods,65,21.6,0.25,305
P019,HomeGoods,66,28.8,0.0,186
P019,HomeGoods,67,28.8,0.0,208
P019,HomeGoods,68,28.8,0.0,215
P019,HomeGoods,69,28.8,0.0,188
P019,HomeGoods,70,28.8,0.0,167
P019,HomeGoods,71,28.8,0.0,228
P019,HomeGoods,72,28.8,0.0,236
P019,HomeGoods,73,28.8,0.0,245
P019,HomeGoods,74,21.6,0.25,334
P019,HomeGoods,75,28.8,0.0,167
P019,HomeGoods,76,28.8,0.0,228
P019,HomeGoods,77,28.8,0.0,233
P019,HomeGoods,78,28.8,0.0,245
P020,HomeGoods,1,30.32,0.0,131
P020,HomeGoods,2,30.32,0.0,168
P020,HomeGoods,3,30.32,0.0,211
P020,HomeGoods,4,30.32,0.0,144
P020,HomeGoods,5,30.32,0.0,173
P020,HomeGoods,6,30.32,0.0,188
P020,HomeGoods,7,30.32,0.0,192
P020,HomeGoods,8,30.32,0.0,165
P020,HomeGoods,9,30.32,0.0,185
P020,HomeGoods,10,30.32,0.0,186
P020,HomeGoods,11,30.32,0.0,166
P020,HomeGoods,12,28.8,0.05,174
P020,HomeGoods,13,30.32,0.0,171
P020,HomeGoods,14,27.29,0.1,214
P020,HomeGoods,15,27.29,0.1,164
P020,HomeGoods,16,30.32,0.0,247
P020,HomeGoods,17,30.32,0.0,212
P020,HomeGoods,18,28.8,0.05,227
P020,HomeGoods,19,30.32,0.0,171
P020,HomeGoods,20,30.32,0.0,168
P020,HomeGoods,21,25.77,0.15,208
P020,HomeGoods,22,30.32,0.0,211
P020,HomeGoods,23,28.8,0.05,193
P020,HomeGoods,24,30.32,0.0,184
P020,HomeGoods,25,30.32,0.0,163
P020,HomeGoods,26,30.32,0.0,162
P020,HomeGoods,27,30.32,0.0,202
P020,HomeGoods,28,30.32,0.0,144
P020,HomeGoods,29,30.32,0.0,155
P020,HomeGoods,30,30.32,0.0,151
P020,HomeGoods,31,25.77,0.15,163
P020,HomeGoods,32,30.32,0.0,154
P020,HomeGoods,33,30.32,0.0,149
P020,HomeGoods,34,30.32,0.0,144
P020,HomeGoods,35,30.32,0.0,121
P020,HomeGoods,36,30.32,0.0,137
P020,HomeGoods,37,30.32,0.0,180
P020,HomeGoods,38,30.32,0.0,185
P020,HomeGoods,39,30.32,0.0,156
P020,HomeGoods,40,30.32,0.0,171
P020,HomeGoods,41,27.29,0.1,147
P020,HomeGoods,42,30.32,0.0,129
P020,HomeGoods,43,30.32,0.0,146
P020,HomeGoods,44,30.32,0.0,154
P020,HomeGoods,45,21.22,0.3,182
P020,HomeGoods,46,28.8,0.05,171
P020,HomeGoods,47,30.32,0.0,142
P020,HomeGoods,48,30.32,0.0,143
P020,HomeGoods,49,30.32,0.0,133
P020,HomeGoods,50,30.32,0.0,167
P020,HomeGoods,51,21.22,0.3,198
P020,HomeGoods,52,30.32,0.0,154
P020,HomeGoods,53,22.74,0.25,192
P020,HomeGoods,54,28.8,0.05,198
P020,HomeGoods,55,30.32,0.0,153
P020,HomeGoods,56,30.32,0.0,157
P020,HomeGoods,57,30.32,0.0,145
P020,HomeGoods,58,30.32,0.0,152
P020,HomeGoods,59,30.32,0.0,162
P020,HomeGoods,60,22.74,0.25,242
P020,HomeGoods,61,30.32,0.0,193
P020,HomeGoods,62,30.32,0.0,238
P020,HomeGoods,63,21.22,0.3,250
P020,HomeGoods,64,30.32,0.0,190
P020,HomeGoods,65,30.32,0.0,225
P020,HomeGoods,66,21.22,0.3,225
P020,HomeGoods,67,25.77,0.15,192
P020,HomeGoods,68,30.32,0.0,166
P020,HomeGoods,69,30.32,0.0,225
P020,HomeGoods,70,30.32,0.0,194
P020,HomeGoods,71,30.32,0.0,160
P020,HomeGoods,72,30.32,0.0,204
P020,HomeGoods,73,28.8,0.05,195
P020,HomeGoods,74,30.32,0.0,174
P020,HomeGoods,75,30.32,0.0,216
P020,HomeGoods,76,30.32,0.0,139
P020,HomeGoods,77,30.32,0.0,153
P020,HomeGoods,78,24.26,0.2,206
